Plate,Well,tags,Cell_Correlation_MAP2_SNCA,Cell_Correlation_TH_SNCA,Cell_Correlation_VanSteelselsMeanX_TH_SNCA,Cell_Correlation_VanSteelselsMeanY_TH_SNCA,Cell_Correlation_VanSteelselsSigmaX_TH_SNCA,Cell_Correlation_VanSteelselsSigmaY_TH_SNCA,Cell_Intensity_MeanIntensity_MAP2,Cell_Intensity_MeanIntensity_SNCA,Cell_Intensity_MeanIntensity_TH,Cell_Intensity_SumIntensityPerNuclei_SNCA,Cell_MAP2_SNCA_Intensity_MeanIntensity_SNCA,Cell_Neurites_BranchingPointsPerNuclei_MAP2,Cell_Neurites_BranchingPointsPerNuclei_TH,Cell_Neurites_LengthPerNuclei_MAP2,Cell_Neurites_LengthPerNuclei_TH,Cell_Neurites_Length_MAP2,Cell_Neurites_Length_TH,Cell_SurfacePerNuclei_MAP2,Cell_SurfacePerNuclei_MAP2_SNCA,Cell_SurfacePerNuclei_SNCA,Cell_SurfacePerNuclei_TH,Cell_SurfacePerNuclei_TH_SNCA,Cell_Surface_RatioSurface_TH_SNCA,Cell_Surface_TotalSurface_MAP2,Cell_Surface_TotalSurface_SNCA,Cell_Surface_TotalSurface_SNCA_MAP2,Cell_Surface_TotalSurface_TH,Cell_Surface_TotalSurface_TH_SNCA,Cell_TH_SNCA_Intensity_MeanIntensity_SNCA,Cell_TH_SNCA_Intensity_MeanIntensity_TH,Cell_TH_SNCA_Intensity_SumIntensityPerNuclei_SNCA,Cell_Texture_SNCA_AngularSecondMoment_000,Cell_Texture_SNCA_AngularSecondMoment_045,Cell_Texture_SNCA_AngularSecondMoment_090,Cell_Texture_SNCA_AngularSecondMoment_135,Cell_Texture_SNCA_Contrast_000,Cell_Texture_SNCA_Contrast_045,Cell_Texture_SNCA_Contrast_090,Cell_Texture_SNCA_Contrast_135,Cell_Texture_SNCA_Correlation_000,Cell_Texture_SNCA_Correlation_045,Cell_Texture_SNCA_Correlation_090,Cell_Texture_SNCA_Correlation_135,Cell_Texture_SNCA_DifferenceEntropy_000,Cell_Texture_SNCA_DifferenceEntropy_045,Cell_Texture_SNCA_DifferenceEntropy_090,Cell_Texture_SNCA_DifferenceEntropy_135,Cell_Texture_SNCA_DifferenceVariance_000,Cell_Texture_SNCA_DifferenceVariance_045,Cell_Texture_SNCA_DifferenceVariance_090,Cell_Texture_SNCA_DifferenceVariance_135,Cell_Texture_SNCA_Entropy_000,Cell_Texture_SNCA_Entropy_045,Cell_Texture_SNCA_Entropy_090,Cell_Texture_SNCA_Entropy_135,Cell_Texture_SNCA_InfoMeasuresOfCorr1_000,Cell_Texture_SNCA_InfoMeasuresOfCorr1_045,Cell_Texture_SNCA_InfoMeasuresOfCorr1_090,Cell_Texture_SNCA_InfoMeasuresOfCorr1_135,Cell_Texture_SNCA_InfoMeasuresOfCorr2_000,Cell_Texture_SNCA_InfoMeasuresOfCorr2_045,Cell_Texture_SNCA_InfoMeasuresOfCorr2_090,Cell_Texture_SNCA_InfoMeasuresOfCorr2_135,Cell_Texture_SNCA_InverseDiffMoment_000,Cell_Texture_SNCA_InverseDiffMoment_045,Cell_Texture_SNCA_InverseDiffMoment_090,Cell_Texture_SNCA_InverseDiffMoment_135,Cell_Texture_SNCA_SumAverage_000,Cell_Texture_SNCA_SumAverage_045,Cell_Texture_SNCA_SumAverage_090,Cell_Texture_SNCA_SumAverage_135,Cell_Texture_SNCA_SumEntropy_000,Cell_Texture_SNCA_SumEntropy_045,Cell_Texture_SNCA_SumEntropy_090,Cell_Texture_SNCA_SumEntropy_135,Cell_Texture_SNCA_SumOfSquares_000,Cell_Texture_SNCA_SumOfSquares_045,Cell_Texture_SNCA_SumOfSquares_090,Cell_Texture_SNCA_SumOfSquares_135,Cell_Texture_SNCA_SumVariance_000,Cell_Texture_SNCA_SumVariance_045,Cell_Texture_SNCA_SumVariance_090,Cell_Texture_SNCA_SumVariance_135,Cytoplasm_Intensity_MeanIntensity_SNCA,Cytoplasm_MAP2_SNCA_Intensity_MeanIntensity_SNCA,Cytoplasm_SurfacePerNuclei_SNCA,Cytoplasm_SurfacePerNuclei_TH_SNCA,Cytoplasm_Surface_TotalSurface_SNCA,IndividualCell_Intensity_MeanIntensity_SNCA,IndividualCell_Intensity_RadialProfile_InterceptFit_SNCA,IndividualCell_Intensity_RadialProfile_MaxSlope_SNCA,IndividualCell_Intensity_RadialProfile_Maximum_SNCA,IndividualCell_Intensity_RadialProfile_MeanCoeffVar_SNCA,IndividualCell_Intensity_RadialProfile_MeanGradient_SNCA,IndividualCell_Intensity_RadialProfile_Mean_SNCA,IndividualCell_Intensity_RadialProfile_Median_SNCA,IndividualCell_Intensity_RadialProfile_Minimum_SNCA,IndividualCell_Intensity_RadialProfile_Q1_SNCA,IndividualCell_Intensity_RadialProfile_Q3_SNCA,IndividualCell_Intensity_RadialProfile_SlopeFit_SNCA,IndividualCell_Intensity_RadialProfile_StdCoeffVar_SNCA,IndividualCell_Intensity_RadialProfile_Std_SNCA,IndividualCell_Intensity_SumIntensity_SNCA,IndividualCell_Surface_MeanSurface_SNCA,Membrane_Intensity_MeanIntensity_MAP2,Membrane_Intensity_MeanIntensity_SNCA,Membrane_Intensity_MeanIntensity_TH,Membrane_Surface_SurfacePerNuclei_MAP2,Membrane_Surface_SurfacePerNuclei_SNCA,Membrane_Surface_SurfacePerNuclei_TH,Nuclei_Living_Ratio_MAP2,Nuclei_Living_Ratio_MAP2_SNCA,Nuclei_Living_Ratio_SNCA,Nuclei_Living_Ratio_TH,Nuclei_Living_Ratio_TH_SNCA,Nuclei_Number_Big,Nuclei_Number_Dead,Nuclei_Number_Living,Nuclei_Number_MAP2,Nuclei_Number_MAP2_SNCA,Nuclei_Number_SNCA,Nuclei_Number_TH,Nuclei_Number_TH_SNCA,Nuclei_Ratio_Dead,Nuclei_Ratio_Living,Nuclei_Surface_MeanArea
SNCA-Mat61-x40-d50-map2-snca-th-p2.2-AV,B20,SNCA triplication: DoD 50,0.144228,0.013083,17.4588,20.6814,0.570951,0.655478,500.904,343.837,366.547,3257650.0,391.832,10.4672,8.01223,1035.87,661.581,410203.0,216337.0,19687.9,10634.0,9474.39,14648.0,9510.18,1.62196,7796410.0,7769000.0,4179160.0,4789900.0,3109830.0,431.721,373.235,4105740.0,0.00324196,0.00292654,0.00315136,0.00293055,319.991,488.834,330.147,480.689,106532000.0,108200000.0,105808000.0,108218000.0,1.48908,1.58346,1.5065,1.57998,6.39717e-05,5.67295e-05,6.46635e-05,5.7076e-05,3.16254,3.22067,3.17737,3.21848,-0.297471,-0.266863,-0.28743,-0.268,0.811359,0.786238,0.803118,0.78719,0.200389,0.175231,0.190898,0.175882,81.267,82.12,81.5176,82.12,2.13365,2.13822,2.13401,2.13809,3549.02,3595.13,3556.55,3595.13,13679.8,13766.0,13695.0,13770.2,290.772,325.755,5151.16,5429.66,4223950.0,390.45,694.338,-8.47183,1517.2,12.0034,-7.11516,632.609,867.071,171.0,524.002,1192.92,-7.71622,11.6988,186.728,5210350.0,13609.2,256.677,268.712,194.86,5372.86,1263.4,1996.74,0.482927,0.479268,1.0,0.39878,0.39878,0.0,212.0,820.0,396.0,393.0,820.0,327.0,327.0,0.205426,0.794574,2433.09
SNCA-Mat61-x40-d50-map2-snca-th-p2.2-AV,C20,SNCA triplication: DoD 50,0.155505,0.0127057,17.2816,18.4103,0.547939,0.570889,493.74,364.122,370.291,3601050.0,427.484,12.6715,8.57859,1072.59,676.713,594216.0,297077.0,19428.9,10660.6,9889.68,14295.5,9817.13,1.6389,10763600.0,10285300.0,5852690.0,6275720.0,4280270.0,479.438,328.221,4706700.0,0.00303932,0.00270096,0.00293963,0.00270331,359.531,550.652,370.514,550.294,128790000.0,131160000.0,128082000.0,131141000.0,1.52408,1.62163,1.54171,1.622,5.91988e-05,5.19516e-05,5.9732e-05,5.19396e-05,3.21898,3.28029,3.23414,3.28028,-0.294112,-0.26251,-0.284383,-0.262529,0.812207,0.785691,0.804005,0.785742,0.191533,0.16571,0.182052,0.165517,85.7026,86.6348,85.9837,86.636,2.16553,2.17024,2.16613,2.17017,3873.31,3925.67,3883.17,3925.75,14932.1,15031.7,14956.1,15032.1,303.119,346.656,5969.22,5921.75,6207990.0,414.841,806.168,-10.0001,1834.33,10.9992,-8.61522,777.54,1038.24,171.005,606.453,1440.19,-9.56103,10.5758,238.187,5749700.0,13558.6,260.925,271.848,203.789,6004.34,1579.53,2244.08,0.532692,0.527885,1.0,0.422115,0.419231,0.0,218.0,1040.0,554.0,549.0,1040.0,439.0,436.0,0.173291,0.826709,2541.55
SNCA-Mat61-x40-d50-map2-snca-th-p2.2-AV,D20,SNCA triplication: DoD 50,0.184197,0.0213226,20.5714,21.1769,1.04432,1.08162,477.314,369.909,290.227,4234190.0,441.445,11.0657,6.75551,962.139,569.095,541684.0,258369.0,18020.9,10752.6,11446.6,12977.8,9443.96,1.75236,10145800.0,10324800.0,5999970.0,5891940.0,4287560.0,503.846,280.844,4758300.0,0.00480103,0.00435712,0.00470067,0.00432877,338.902,513.298,346.366,521.423,130340000.0,133275000.0,129917000.0,133237000.0,1.50231,1.59808,1.5174,1.6002,6.06175e-05,5.34959e-05,6.15952e-05,5.33282e-05,3.2048,3.26637,3.21902,3.26773,-0.299421,-0.267613,-0.290293,-0.266691,0.814136,0.787885,0.806462,0.786706,0.20118,0.174707,0.19209,0.174363,85.8263,86.783,86.0904,86.7822,2.16471,2.1687,2.16478,2.16863,3922.79,3977.16,3932.02,3977.1,15137.5,15253.7,15161.1,15249.3,304.94,348.078,7419.23,6086.93,6692140.0,429.59,830.944,-10.4665,1767.15,10.0801,-8.85579,731.761,998.204,171.0,589.138,1384.18,-9.75302,7.60514,224.491,6456220.0,14202.8,262.375,271.885,212.112,5437.58,1929.56,2029.43,0.624169,0.618625,1.0,0.503326,0.503326,0.0,97.0,902.0,563.0,558.0,902.0,454.0,454.0,0.0970971,0.902903,2560.19
SNCA-Mat61-x40-d50-map2-snca-th-p2.2-AV,E20,SNCA triplication: DoD 50,0.127335,0.0110452,17.529,18.5842,0.465182,0.494476,483.739,350.608,372.025,3055150.0,413.793,9.69369,5.3903,893.681,484.361,495993.0,229587.0,16920.1,9366.99,8713.85,11554.3,7921.06,1.71199,9390660.0,9376100.0,5170580.0,5476740.0,3746660.0,465.555,324.304,3687690.0,0.00358068,0.00320964,0.00348632,0.00322586,340.368,515.197,346.425,506.142,99468200.0,101000000.0,98611100.0,101049000.0,1.49939,1.59375,1.51591,1.59064,6.25977e-05,5.54559e-05,6.3235e-05,5.57577e-05,3.16903,3.22847,3.18319,3.22633,-0.28718,-0.255473,-0.27753,-0.256688,0.801304,0.773412,0.792825,0.774769,0.198984,0.173376,0.189555,0.174085,81.1626,82.0227,81.4228,82.0235,2.1278,2.1323,2.12833,2.13221,3495.7,3542.05,3504.06,3542.1,13455.8,13540.2,13476.8,13545.0,302.85,346.369,5156.22,5141.72,5548100.0,388.775,714.594,-9.00118,1625.09,11.2554,-7.34083,669.954,924.563,171.0,552.238,1276.48,-7.95628,9.2017,200.181,4804830.0,11848.6,261.163,264.7,226.838,5234.33,1339.17,1776.88,0.515799,0.513011,1.0,0.44052,0.439591,1.0,161.0,1076.0,555.0,552.0,1076.0,474.0,473.0,0.130154,0.869846,2352.25
SNCA-Mat61-x40-d50-map2-snca-th-p2.2-AV,F20,SNCA triplication: DoD 50,0.135696,0.0120509,17.4359,19.6823,0.519571,0.574089,444.176,380.448,425.687,4014960.0,455.131,10.541,6.59957,883.527,523.58,506261.0,244512.0,17621.5,11074.4,10553.2,12454.1,9248.81,1.91066,10097100.0,11112600.0,6312410.0,5816070.0,4319190.0,526.73,381.485,4871620.0,0.00540787,0.00492734,0.00529021,0.00494265,336.467,519.508,342.773,526.472,100364000.0,102020000.0,99645900.0,101972000.0,1.4852,1.584,1.50081,1.58653,6.31548e-05,5.54291e-05,6.38334e-05,5.50638e-05,3.16591,3.22944,3.18013,3.23129,-0.298976,-0.265087,-0.28939,-0.26409,0.811466,0.782974,0.803416,0.782063,0.209558,0.182168,0.200188,0.18171,79.3556,80.1923,79.597,80.192,2.14048,2.14372,2.13998,2.14368,3459.41,3504.14,3466.74,3504.14,13318.3,13392.0,13335.1,13388.5,323.945,378.531,6475.11,6234.76,6818290.0,437.008,857.975,-10.1494,2053.58,9.78337,-9.17494,848.193,1151.13,171.0,663.6,1605.84,-9.91945,7.07476,271.373,6720060.0,14914.8,250.804,291.215,409.078,5277.01,1876.38,1923.63,0.54416,0.541311,1.0,0.443495,0.443495,2.0,185.0,1053.0,573.0,570.0,1053.0,467.0,467.0,0.149435,0.850565,2415.56
SNCA-Mat61-x40-d50-map2-snca-th-p2.2-AV,G20,SNCA triplication: DoD 50,0.142753,0.017664,20.7493,21.7906,0.888393,0.933633,511.703,354.856,377.837,3476800.0,421.581,9.75051,5.91392,981.356,540.942,479883.0,213672.0,17917.6,9739.19,9797.8,12471.4,8447.87,1.77013,8761730.0,8720040.0,4713770.0,4926220.0,3311560.0,477.031,348.585,4029890.0,0.00402898,0.00363844,0.00395117,0.0036532,339.05,520.135,344.474,509.477,98656500.0,100696000.0,97900500.0,100800000.0,1.49177,1.5895,1.50777,1.58412,6.3687e-05,5.60561e-05,6.43276e-05,5.65695e-05,3.14404,3.2052,3.15789,3.20263,-0.294037,-0.262153,-0.284673,-0.263448,0.805769,0.778931,0.797867,0.779743,0.204912,0.178609,0.195371,0.179759,81.7152,82.6654,81.9734,82.665,2.11852,2.12508,2.11954,2.12503,3705.49,3759.2,3713.56,3759.14,14293.7,14404.9,14314.8,14410.0,296.92,339.027,6236.47,5559.24,5550460.0,417.626,832.364,-11.1934,1713.0,8.81395,-9.42701,711.354,970.394,171.0,575.099,1343.41,-10.391,5.27329,215.941,4606980.0,10900.9,273.301,272.486,285.57,5488.58,1369.77,1740.48,0.549438,0.54382,1.0,0.44382,0.440449,0.0,181.0,890.0,489.0,484.0,890.0,395.0,392.0,0.169001,0.830999,2469.98
SNCA-Mat61-x40-d50-map2-snca-th-p2.2-AV,H20,SNCA triplication: DoD 50,0.103731,0.00954536,19.6019,15.3488,0.455154,0.366098,461.077,336.066,297.01,3474340.0,433.919,8.51739,6.89286,879.043,524.533,404360.0,176243.0,16670.3,9477.77,10338.3,13094.4,8855.88,2.18762,7668340.0,9624920.0,4331340.0,4399730.0,2949010.0,482.634,276.203,4274150.0,0.00377817,0.00344377,0.0037008,0.00342608,332.64,486.029,332.212,497.001,102925000.0,104634000.0,102214000.0,104616000.0,1.49376,1.5802,1.50552,1.58316,6.33737e-05,5.69521e-05,6.45152e-05,5.67048e-05,3.16048,3.21481,3.17204,3.2168,-0.286799,-0.257887,-0.278249,-0.256699,0.799716,0.774657,0.791982,0.773368,0.197938,0.174408,0.189808,0.173737,80.3969,81.2391,80.6355,81.2385,2.12061,2.12505,2.12085,2.12518,3441.89,3487.28,3448.82,3487.23,13248.8,13340.7,13267.8,13334.9,286.821,367.267,6675.9,5125.66,6215260.0,396.897,789.938,-11.4323,1947.64,9.57574,-8.71531,804.404,1100.21,171.0,635.856,1529.31,-9.45556,9.09007,264.91,6517230.0,18088.0,260.296,264.761,189.982,5046.92,1433.52,1808.55,0.494092,0.49087,1.0,0.360902,0.35768,0.0,132.0,931.0,460.0,457.0,931.0,336.0,333.0,0.124177,0.875823,2371.41
SNCA-Mat61-x40-d50-map2-snca-th-p2.2-AV,I20,SNCA triplication: DoD 50,0.142556,0.00933663,14.3778,14.5839,0.32076,0.32805,444.32,347.135,316.609,3669200.0,417.656,10.2377,7.16585,924.196,555.72,505535.0,227845.0,16712.3,9338.11,10569.9,12763.6,8173.54,1.84613,9141600.0,9660920.0,5089270.0,5233080.0,3334800.0,474.378,278.931,3877350.0,0.00414595,0.00371656,0.00404768,0.00370278,346.407,518.914,349.655,527.845,85094500.0,86616200.0,84391300.0,86554400.0,1.48659,1.57873,1.5001,1.58202,6.43203e-05,5.72529e-05,6.53374e-05,5.6895e-05,3.14107,3.2007,3.15372,3.20288,-0.288951,-0.257073,-0.279783,-0.255948,0.800428,0.772632,0.792218,0.771582,0.207497,0.181757,0.19884,0.180933,78.4902,79.3691,78.7097,79.3691,2.11269,2.11763,2.11299,2.11771,3341.7,3388.3,3346.69,3388.27,12850.4,12937.7,12860.4,12933.1,298.524,342.795,7130.64,5412.46,6517400.0,413.749,787.676,-10.1002,2112.21,10.7021,-8.56717,826.878,1185.63,171.0,678.794,1654.37,-9.42852,9.47713,279.855,5067420.0,12041.2,264.308,278.513,181.498,5422.65,1706.99,1907.62,0.598468,0.59628,1.0,0.448578,0.446389,2.0,112.0,914.0,547.0,545.0,914.0,410.0,408.0,0.109162,0.890838,2469.47
SNCA-Mat61-x40-d50-map2-snca-th-p2.2-AV,J20,SNCA triplication: DoD 50,0.0651094,0.0100346,17.2331,14.9907,0.421687,0.374131,456.102,364.525,301.71,3303250.0,448.909,8.67975,7.18639,864.7,541.772,418515.0,183119.0,16619.2,9025.1,9061.79,12907.4,8370.38,1.88808,8043710.0,8237160.0,4341070.0,4362710.0,2812450.0,522.868,289.966,4376600.0,0.00401133,0.00362289,0.00393586,0.00362735,338.005,506.125,341.521,512.39,85026400.0,86068400.0,84487600.0,86015500.0,1.48827,1.57834,1.50294,1.58077,6.4145e-05,5.72935e-05,6.50013e-05,5.71499e-05,3.14031,3.1974,3.15309,3.19884,-0.285914,-0.255142,-0.276472,-0.254446,0.797878,0.770762,0.789302,0.770163,0.204386,0.179909,0.195651,0.179414,78.139,78.9652,78.3907,78.9645,2.1083,2.11306,2.10853,2.11303,3250.64,3293.58,3259.0,3293.49,12493.8,12568.7,12516.6,12565.2,326.123,405.313,5552.52,4815.81,5047240.0,432.394,801.694,-10.5728,1784.22,10.5864,-8.82116,712.034,1005.89,171.0,593.634,1396.01,-9.69425,9.02359,214.793,5287370.0,12062.5,259.809,281.028,265.485,5041.83,1385.57,1831.59,0.532453,0.529153,1.0,0.371837,0.369637,0.0,129.0,909.0,484.0,481.0,909.0,338.0,336.0,0.124277,0.875723,2358.02
SNCA-Mat61-x40-d50-map2-snca-th-p2.2-AV,K20,SNCA triplication: DoD 50,0.0956139,0.00688257,16.6775,16.823,0.298245,0.320799,450.881,351.197,590.77,3343330.0,436.972,8.84488,12.0965,938.075,712.678,338645.0,243736.0,17660.4,9201.68,9519.82,17645.4,8482.25,1.09637,6375400.0,6616270.0,3303400.0,6034730.0,2824590.0,460.791,573.317,3908540.0,0.00453373,0.00416181,0.00443601,0.00416827,323.185,468.635,325.022,475.673,85803600.0,87159400.0,85069300.0,87116300.0,1.48815,1.57338,1.5022,1.57563,6.37711e-05,5.72041e-05,6.46368e-05,5.70348e-05,3.14543,3.19961,3.15858,3.20091,-0.283132,-0.254106,-0.273954,-0.253543,0.793404,0.767443,0.784938,0.767118,0.198958,0.175308,0.190124,0.17503,79.5422,80.3914,79.8191,80.3923,2.10707,2.11215,2.10807,2.11227,3338.79,3383.93,3348.23,3384.0,12847.2,12941.8,12874.7,12938.5,314.832,387.683,5950.68,4946.39,4135730.0,380.15,657.844,-9.24101,1782.45,11.2766,-6.75138,739.475,1013.83,171.0,593.084,1403.44,-7.17289,9.27916,249.321,4257660.0,10261.2,255.008,271.828,249.802,5127.03,1318.98,2318.53,0.519424,0.516547,1.0,0.492086,0.479137,0.0,80.0,695.0,361.0,359.0,695.0,342.0,333.0,0.103226,0.896774,2296.14
SNCA-Mat61-x40-d50-map2-snca-th-p2.2-AV,L20,SNCA triplication: DoD 50,0.110841,0.0113228,14.4012,15.7173,0.398117,0.432538,436.83,355.939,274.255,3338070.0,450.381,9.51081,7.26984,939.012,589.484,477957.0,222825.0,16541.5,8372.24,9378.22,13493.9,8064.74,1.62167,8419650.0,8271590.0,4227980.0,5100680.0,3040410.0,496.051,275.39,4000520.0,0.00400467,0.0036211,0.00391171,0.00360178,325.086,485.805,331.485,493.339,74426400.0,75589000.0,73748200.0,75556700.0,1.48066,1.5723,1.49588,1.57565,6.51487e-05,5.79634e-05,6.59674e-05,5.76059e-05,3.12804,3.18678,3.14144,3.18892,-0.285864,-0.254506,-0.276194,-0.253202,0.795133,0.767205,0.786256,0.765769,0.206261,0.180764,0.197268,0.179939,76.5514,77.3858,76.7633,77.3859,2.10215,2.10683,2.10234,2.10703,3198.51,3242.55,3203.49,3242.56,12299.6,12382.6,12307.8,12378.9,309.634,391.571,6147.35,4477.2,5421960.0,406.958,807.425,-11.2038,1790.23,9.17301,-9.25228,724.992,1013.24,171.0,594.84,1404.48,-10.1896,6.8938,225.232,4416640.0,10529.8,265.046,268.306,213.212,5455.42,1407.91,2059.6,0.577098,0.572562,1.0,0.428571,0.427438,0.0,78.0,882.0,509.0,505.0,882.0,378.0,377.0,0.08125,0.91875,2298.16
SNCA-Mat61-x40-d50-map2-snca-th-p2.2-AV,M20,SNCA triplication: DoD 50,0.125629,0.010097,16.8346,15.9743,0.420973,0.398169,432.69,334.378,337.919,2922670.0,398.516,8.07021,8.40431,806.666,594.431,379133.0,220534.0,15715.1,8989.05,8740.62,13772.1,8629.92,1.66449,7386100.0,8504630.0,4170920.0,5109440.0,3132660.0,426.0,310.858,3676340.0,0.0048836,0.00443655,0.00479737,0.00445288,325.231,496.269,335.673,490.228,65005200.0,65759600.0,64444800.0,65800600.0,1.45778,1.55033,1.47634,1.54897,6.86011e-05,6.12687e-05,6.91367e-05,6.13969e-05,3.06883,3.12839,3.08417,3.1274,-0.274597,-0.241096,-0.263498,-0.241699,0.780452,0.748782,0.769796,0.749494,0.215071,0.189459,0.205468,0.189586,71.142,71.881,71.3733,71.8801,2.05356,2.05806,2.05384,2.05807,2758.18,2794.78,2764.78,2794.68,10565.8,10614.9,10579.0,10617.6,288.417,322.846,5407.04,4765.89,5261050.0,388.638,733.143,-9.11804,1965.54,12.0016,-7.74171,735.503,1107.53,171.0,640.666,1541.06,-8.52456,20.9639,233.138,4624980.0,11678.1,255.891,282.274,197.507,5007.09,1342.65,2216.12,0.482051,0.475897,0.997949,0.380513,0.372308,0.0,172.0,975.0,470.0,464.0,973.0,371.0,363.0,0.149956,0.850044,2286.58
SNCA-Mat61-x40-d50-map2-snca-th-p2.2-AV,N20,SNCA triplication: DoD 50,0.164901,0.0113685,20.0641,17.8826,0.546476,0.510836,411.963,375.972,368.037,3643920.0,477.617,8.89322,6.79361,876.678,543.322,426942.0,221132.0,15517.5,8831.58,9691.98,13123.3,8385.01,1.63856,7557050.0,8751860.0,4283320.0,5341180.0,3370770.0,516.089,353.656,4327410.0,0.00457383,0.00413035,0.00449475,0.00413741,321.478,493.375,324.65,491.761,97013000.0,98853300.0,96237100.0,98825400.0,1.48169,1.5771,1.49312,1.57674,6.40713e-05,5.6774e-05,6.52657e-05,5.67616e-05,3.14839,3.20847,3.15961,3.20842,-0.301681,-0.270158,-0.293563,-0.270298,0.812526,0.786668,0.805794,0.787001,0.208553,0.182372,0.200641,0.182411,80.8759,81.7873,81.1024,81.7872,2.13118,2.13602,2.13093,2.13591,3689.43,3740.55,3695.72,3740.57,14241.0,14345.8,14255.5,14346.7,297.507,361.36,5825.9,4534.86,5260790.0,450.302,905.956,-12.3274,1939.52,8.95399,-10.1669,828.142,1089.61,171.0,634.07,1517.06,-11.2571,7.40267,271.814,5631540.0,11949.4,260.232,287.275,262.276,5043.87,1594.33,2343.35,0.539313,0.537099,1.0,0.45072,0.445183,1.0,183.0,903.0,487.0,485.0,903.0,407.0,402.0,0.168508,0.831492,2463.71
SNCA-Mat61-x40-d50-map2-snca-th-p2.2-AV,O20,SNCA triplication: DoD 50,0.170206,0.0177646,21.6928,20.952,0.921451,0.888294,434.904,366.756,259.622,3814610.0,451.592,8.78919,7.50633,913.157,569.253,337868.0,179884.0,17246.3,10059.7,10401.0,14261.9,9314.16,1.67088,6381130.0,7530290.0,3712040.0,4506780.0,2924650.0,490.442,260.83,4568050.0,0.00439582,0.00405929,0.00432922,0.00406312,321.418,486.862,324.384,487.74,98223800.0,100090000.0,97636700.0,100087000.0,1.49361,1.58603,1.50755,1.58762,6.26702e-05,5.56432e-05,6.3581e-05,5.54071e-05,3.17065,3.22908,3.18381,3.2296,-0.295948,-0.265657,-0.287055,-0.26531,0.809076,0.783823,0.801492,0.783459,0.199808,0.175053,0.190861,0.174521,80.6904,81.5914,80.9486,81.5909,2.13639,2.14122,2.13678,2.14117,3521.4,3570.52,3529.59,3570.48,13570.3,13671.6,13593.5,13671.0,291.528,342.006,5988.28,4945.41,4335510.0,424.287,827.584,-11.1364,1932.42,9.9184,-9.02113,793.28,1084.89,171.008,632.207,1510.62,-9.99822,8.8442,262.017,6312530.0,14173.6,259.61,294.899,211.42,5378.36,1683.24,2282.64,0.51105,0.509669,1.0,0.436464,0.433702,0.0,174.0,724.0,370.0,369.0,724.0,316.0,314.0,0.193764,0.806236,2588.6
SNCA-Mat63-x40-map2-snca-th-p1-AV,B03,LRRK2 WT: DoD 37,0.164407,0.0276765,25.9393,20.4448,1.7764,1.43522,623.443,368.602,283.618,3151060.0,368.721,5.02335,7.67277,482.82,525.747,620424.0,488419.0,18161.3,8710.68,8548.68,15552.9,9028.41,0.79519,23337200.0,11489400.0,11158400.0,14448700.0,8369340.0,372.95,295.048,3367140.0,0.000833535,0.000690255,0.00073798,0.000689937,501.619,697.579,530.69,703.023,464290000.0,474150000.0,463812000.0,474024000.0,1.6978,1.78162,1.71954,1.78264,3.87237e-05,3.4331e-05,3.90151e-05,3.4266e-05,3.58787,3.63615,3.60458,3.63667,-0.293841,-0.272006,-0.285216,-0.271783,0.838562,0.821809,0.83189,0.821653,0.119784,0.100651,0.110459,0.100649,133.849,135.272,134.247,135.272,2.38071,2.38346,2.38282,2.3835,7180.09,7277.02,7193.71,7277.03,27827.9,28093.1,27848.6,28090.4,289.321,288.618,3820.02,3936.13,5134100.0,363.956,577.901,-6.94534,900.371,18.7032,-6.05232,489.616,561.677,201.941,386.484,732.046,-6.17532,18.6118,113.279,5062570.0,13594.9,236.191,387.151,220.273,3042.2,387.04,1286.17,0.956101,0.953125,1.0,0.69122,0.689732,25.0,145.0,1344.0,1285.0,1281.0,1344.0,929.0,927.0,0.0973808,0.902619,2942.41
SNCA-Mat63-x40-map2-snca-th-p1-AV,C03,LRRK2 WT: DoD 37,0.0647051,0.0158094,24.5308,19.2954,0.973068,0.782079,750.929,430.375,272.057,2500950.0,434.119,6.22125,11.378,540.542,745.242,681624.0,378583.0,18057.3,6050.92,5811.09,15491.7,7355.68,1.01974,22770200.0,8025120.0,7581800.0,7869800.0,3714620.0,511.306,294.26,3761000.0,0.00127789,0.0011181,0.00118441,0.00111745,459.548,630.766,477.323,630.371,306323000.0,312610000.0,306186000.0,312587000.0,1.655,1.7337,1.67423,1.73366,4.37984e-05,3.9419e-05,4.42184e-05,3.94508e-05,3.46272,3.50832,3.47847,3.50842,-0.283529,-0.262105,-0.27482,-0.262058,0.820568,0.802908,0.813244,0.802899,0.133594,0.114997,0.124338,0.114744,117.085,118.326,117.477,118.324,2.29107,2.29559,2.29395,2.29547,5909.23,5989.37,5924.71,5989.15,22861.8,23076.9,22899.5,23076.2,476.655,478.874,2201.06,2364.03,3039660.0,382.773,545.05,-6.50856,890.974,18.9867,-5.79851,476.277,556.52,201.197,383.454,724.773,-5.93793,21.0803,105.831,5445080.0,11676.1,242.28,457.697,222.334,3675.21,415.862,1110.38,0.913106,0.907314,1.0,0.367849,0.365677,11.0,197.0,1381.0,1261.0,1253.0,1381.0,508.0,505.0,0.124842,0.875158,2554.46
